0.97407	4.2899	2.1516	0.52386	2.0844	0.7986	1.1016	2.2666	-5.042	0.9	0.2755	0.41844	2.4627	1.2312	1.2368	-1.0157	2.9461
0.34612	4.2458	1.3691	0.70018	1.6178	2.5861	-0.97335	-0.62908	-4.629	0.78614	0.81409	-0.013726	1.5456	2.5297	2.9361	1.2097	4.2765
1.668	-0.022561	0.040837	-1.5725	3.0159	2.0664	1.2013	-0.29545	-3.1888	-0.56094	1.2685	0.46851	-0.48442	0.713	1.0346	-0.89209	8.2661
-3.471	3.5912	0.89254	-0.42132	2.3458	1.0319	-0.097261	0.77068	-2.9899	-1.0425	-0.27589	-0.44854	1.5582	3.7475	0.67211	-0.033592	-2.3996
0.16615	1.7917	1.4437	1.107	1.0371	-0.59001	1.1053	-0.43507	-2.2227	-0.1911	0.085018	0.80842	1.0336	-1.3144	1.7126	2.0886	0.28338
-1.665	-0.7975	3.831	-0.75162	-0.0056966	2.4522	-1.595	-0.3999	-1.7278	-0.58811	0.49372	0.25565	0.2429	0.81454	0.9328	1.0642	2.5793
1.4894	1.0792	1.3118	-0.94344	-0.19319	0.46821	0.94973	-1.3168	-0.36379	1.0512	0.48008	-0.50967	0.33778	-0.30743	-0.18962	-0.96717	-4.6057
0.87069	2.7562	0.51832	1.4869	-1.002	0.44488	1.0084	0.14724	-0.50147	-0.32948	-0.81567	-1.2513	-0.10052	0.18453	-0.041607	2.0663	-1.7614
2.0905	-1.0111	3.7354	-0.40389	0.93224	-0.086353	-0.99239	-1.3396	0.89746	-0.61594	0.75345	1.4456	-1.3902	0.61097	-0.056119	-2.3049	0.2561
-0.67745	0.1329	-0.27537	-0.12183	1.5713	-0.074056	-0.59244	1.5472	0.085874	0.75611	-1.5036	-1.3096	-0.077568	-0.16888	-0.30693	0.51057	-1.7247
14.723	18.26	14.225	14.842	16.729	11.733	15.113	14.115	-4.3156	12.637	12.036	10.103	12.033	14.689	13.804	10.787	19.777
8.8025	7.2213	9.6449	8.4438	6.3522	8.8131	8.6782	7.3484	-5.7323	7.6148	5.81	7.9351	7.5798	7.8266	8.3484	11.951	8.9361
6.0534	8.1426	5.119	6.646	8.0041	5.7934	4.933	2.1866	-7.0279	4.2585	4.949	4.0381	6.3761	7.6785	4.505	7.5458	17.189
5.8022	6.7544	5.4009	5.511	4.0866	3.8423	1.8419	1.613	-6.9914	-0.86258	4.7379	4.3292	2.664	4.9347	4.2522	8.3504	8.127
8.8729	1.8728	3.0972	2.3907	4.2225	3.4819	2.1226	-0.37661	-5.8726	-1.634	1.1386	3.7146	3.3475	5.3078	1.0427	0.69379	5.7261
0.94777	4.3752	5.2946	2.1284	2.2928	2.2312	1.0947	-2.3814	-4.5948	0.066056	1.0184	2.0548	0.45241	2.3576	-0.19264	0.80394	4.4781
1.0538	5.5361	4.3076	-0.86934	1.8578	1.1371	1.0366	-0.75156	-3.9095	-1.2626	1.2159	0.42095	1.3964	1.8858	1.1918	3.0639	-2.8508
-1.2193	1.6643	2.7799	1.5933	1.6989	0.077555	-1.0221	-0.91345	-3.102	0.54505	0.27076	0.36619	1.8365	0.98784	0.81265	0.38629	2.3437
4.681	-1.1757	1.0644	1.1359	0.55781	0.80175	-0.87952	-1.0197	-0.52566	0.79898	-0.84362	-0.60581	0.47828	-0.21819	2.1184	1.2137	-3.4687
2.0459	0.42312	-0.045468	-0.57757	2.9668	-0.84483	1.0792	-1.1879	0.34374	-0.67804	0.24047	-0.33238	0.48005	0.0056829	-2.8061	1.0273	-1.1747
NaN	NaN	NaN	29.482	40.82	17.328	36.636	28.624	-0.18174	32.418	23.826	24.82	15.49	29.48	16.495	23.806	38.14
44.046	17.861	22.396	26.792	22.504	19.625	23.582	22.392	-1.1463	15.875	19.064	19.512	22.068	22.145	15.461	29.089	41.991
10.824	14.129	18.61	19.399	16.769	16.187	14.889	11.595	-3.2131	12.166	14.923	16.53	13.992	16.187	16.003	18.29	26.441
10.285	12.333	13.916	9.5979	7.9127	12.254	10.27	7.2607	-5.5185	6.2735	9.2118	6.9632	13.776	11.288	10.283	6.7811	24.537
11.545	11.674	10.314	5.7242	7.417	7.3842	3.2933	2.2546	-6.4677	2.8163	5.9681	6.5553	5.6424	7.7981	5.6246	9.7231	18.164
10.361	8.3275	5.7761	4.5633	6.0462	4.351	2.0034	0.6487	-6.6966	0.87359	0.87201	2.4672	4.822	6.1086	5.4857	5.8116	5.6597
1.0322	1.6576	6.7113	2.6082	1.2935	1.5972	0.77982	-0.6549	-5.4877	-0.54506	1.1497	2.5438	4.2418	3.6596	2.8107	3.5337	1.0178
4.5073	1.3506	0.6146	2.4658	2.9532	1.0613	0.27488	0.073711	-3.3301	-2.8721	-0.2024	3.4037	1.1722	2.0426	2.4423	0.64093	0.4977
1.9282	1.946	2.853	1.2387	0.61461	0.65287	-0.98424	-1.3903	-1.1945	-0.54655	-0.88019	0.35054	0.90899	1.3632	0.43004	4.5196	0.047491
-0.68465	3.8105	1.1036	1.1949	0.17759	-0.9961	0.0067719	-0.74265	-0.66745	-1.3007	-0.47606	-0.5065	0.91991	2.6921	-0.064101	2.8181	0.26849
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9206e-17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	42.124	39.199	NaN	47.577	-0.034169	NaN	29.35	5.1242	35.689	NaN	16.841	NaN	NaN
NaN	NaN	34.162	28.196	24.323	21.066	23.256	14.391	-0.52108	15.758	27.482	24.283	35.423	21.954	21.127	19.695	45.558
44.424	20.579	23.667	27.955	30.188	18.88	17.077	9.5194	-2.3687	11.945	20.098	19.131	18.189	20.328	23.123	15.644	58.908
45.828	23.248	18.847	11.353	11.869	9.6895	9.985	5.7042	-4.6372	6.8167	9.8175	11.761	14.105	11.509	16.43	16.456	12.8
6.7409	10.893	11.728	6.7455	11.94	6.4072	7.459	1.8769	-6.3507	0.37433	5.1034	6.3197	9.5426	9.8282	8.297	12.065	4.3039
7.8539	4.2395	7.5325	4.1531	5.8284	4.5655	3.3237	-1.551	-5.7536	-1.2215	2.897	1.6548	5.1569	4.7658	6.9981	6.2667	3.9901
0.2467	1.4765	7.2148	2.953	5.7647	-0.075955	-0.12465	0.096892	-4.7722	-1.7982	1.8648	1.3191	0.29588	3.8383	0.45516	5.5224	2.9522
6.3888	8.1955	2.7269	3.6808	1.8714	0.85069	1.6244	-0.95671	-3.9619	-3.0072	0.55053	1.1448	1.7396	-0.44133	0.99997	3.0504	3.3704
3.318	1.7297	0.90866	-0.71119	0.49803	0.10851	0.53948	-1.0317	-0.097584	0.055555	-1.5035	-0.29065	0.16524	1.4839	0.97967	0.97294	-3.8189
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.369e-17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.3076e-16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	58.062	NaN	29.577	16.062	-0.039958	18.44	25.256	32.451	NaN	16.451	NaN	NaN	NaN
NaN	23.137	28.137	19.396	27	24.624	17.914	18.175	-0.57686	17.455	23.123	27.878	30.478	22.603	24.221	21.934	NaN
15.106	32.085	23.789	18.325	15.059	15.599	14.761	7.6593	-2.2177	10.245	18.492	18.31	15.185	15.573	17.183	14.765	31.566
16.201	11.943	14.95	14.558	12.101	12.202	8.3529	3.926	-4.6393	2.5293	8.0396	10.838	11.766	12.037	10.639	12.847	13.194
11.247	12.73	8.7138	12.42	5.2259	7.2867	3.6927	0.12141	-5.8137	-1.0227	3.4934	5.1213	6.0927	6.4645	10.394	11.023	7.736
9.0652	4.5617	5.2334	6.6744	5.3848	4.3812	1.2525	-2.1823	-5.4114	-1.499	-0.64395	2.7045	4.5091	5.5115	5.4309	9.1791	7.427
6.7832	4.3033	2.7626	2.1386	1.3973	0.32072	-0.075712	0.29103	-4.3759	-1.2998	-0.91836	0.018992	3.943	3.204	3.5246	3.8884	3.6317
