0.0000	0.0000	0.0000	0.0048	0.0206	0.0619	0.0889	0.1762	0.3222	0.1730	0.0698	0.0270	0.0238	0.0127	0.0127	0.0063	0.0000
0.0035	0.0000	0.0017	0.0104	0.0121	0.0398	0.0865	0.1453	0.4291	0.1280	0.0588	0.0398	0.0225	0.0017	0.0069	0.0069	0.0069
0.0017	0.0000	0.0017	0.0034	0.0034	0.0102	0.0457	0.1252	0.6311	0.1235	0.0220	0.0254	0.0000	0.0000	0.0034	0.0000	0.0034
0.0000	0.0000	0.0000	0.0033	0.0148	0.0279	0.0738	0.1475	0.5000	0.1279	0.0574	0.0180	0.0131	0.0049	0.0082	0.0000	0.0033
0.0000	0.0014	0.0028	0.0042	0.0083	0.0459	0.0779	0.1586	0.4284	0.1391	0.0612	0.0334	0.0278	0.0056	0.0056	0.0000	0.0000
0.0014	0.0000	0.0014	0.0056	0.0139	0.0181	0.0833	0.1694	0.4208	0.1667	0.0708	0.0208	0.0083	0.0056	0.0056	0.0028	0.0056
0.0000	0.0042	0.0014	0.0056	0.0099	0.0353	0.0776	0.1664	0.4189	0.1382	0.0804	0.0395	0.0155	0.0042	0.0014	0.0000	0.0014
0.0000	0.0000	0.0083	0.0125	0.0250	0.0487	0.0862	0.1321	0.3658	0.1141	0.0960	0.0431	0.0278	0.0153	0.0139	0.0070	0.0042
0.0000	0.0000	0.0000	0.0042	0.0125	0.0403	0.0736	0.1319	0.4486	0.1694	0.0556	0.0264	0.0139	0.0125	0.0069	0.0028	0.0014
0.0000	0.0000	0.0000	0.0045	0.0204	0.0271	0.0475	0.1199	0.5769	0.1335	0.0385	0.0204	0.0023	0.0045	0.0023	0.0000	0.0023
0.0014	0.0000	0.0056	0.0181	0.0222	0.0458	0.0639	0.1333	0.4264	0.1139	0.0722	0.0486	0.0250	0.0125	0.0069	0.0028	0.0014
0.0000	0.0000	0.0000	0.0111	0.0097	0.0389	0.1028	0.1667	0.3597	0.1486	0.0986	0.0278	0.0222	0.0097	0.0014	0.0014	0.0014
0.0000	0.0014	0.0000	0.0028	0.0056	0.0222	0.0444	0.1097	0.6181	0.1167	0.0375	0.0250	0.0056	0.0097	0.0000	0.0014	0.0000
0.0000	0.0056	0.0028	0.0111	0.0375	0.0583	0.0903	0.1444	0.3278	0.1222	0.0639	0.0528	0.0389	0.0167	0.0194	0.0069	0.0014
0.0000	0.0000	0.0000	0.0029	0.0143	0.0457	0.0800	0.1343	0.4271	0.1614	0.0900	0.0286	0.0071	0.0043	0.0014	0.0014	0.0014
0.0000	0.0000	0.0000	0.0042	0.0306	0.0306	0.0736	0.1347	0.4500	0.1431	0.0667	0.0306	0.0194	0.0069	0.0069	0.0014	0.0014
0.0000	0.0000	0.0000	0.0014	0.0028	0.0208	0.0375	0.0847	0.7083	0.0792	0.0389	0.0125	0.0069	0.0014	0.0042	0.0014	0.0000
0.0000	0.0000	0.0014	0.0014	0.0125	0.0167	0.0736	0.1319	0.5306	0.1472	0.0417	0.0236	0.0125	0.0042	0.0028	0.0000	0.0000
0.0000	0.0000	0.0042	0.0097	0.0194	0.0347	0.0542	0.1181	0.5014	0.1306	0.0681	0.0264	0.0111	0.0111	0.0083	0.0028	0.0000
0.0000	0.0000	0.0014	0.0028	0.0056	0.0278	0.0528	0.0972	0.6097	0.1194	0.0361	0.0236	0.0167	0.0056	0.0000	0.0000	0.0014
0.0000	0.0000	0.0000	0.0028	0.0056	0.0083	0.0222	0.1222	0.6542	0.1431	0.0278	0.0083	0.0028	0.0000	0.0014	0.0014	0.0000
0.0014	0.0014	0.0000	0.0028	0.0139	0.0361	0.0639	0.1389	0.4903	0.1236	0.0722	0.0222	0.0139	0.0097	0.0042	0.0028	0.0028
0.0014	0.0056	0.0153	0.0264	0.0514	0.0639	0.0847	0.1111	0.2708	0.1222	0.0958	0.0583	0.0403	0.0264	0.0125	0.0125	0.0014
0.0014	0.0042	0.0042	0.0042	0.0111	0.0125	0.0653	0.1097	0.5278	0.1375	0.0819	0.0208	0.0083	0.0028	0.0014	0.0042	0.0028
0.0000	0.0014	0.0028	0.0042	0.0250	0.0472	0.0819	0.1333	0.3958	0.1472	0.0847	0.0500	0.0069	0.0139	0.0056	0.0000	0.0000
0.0014	0.0000	0.0000	0.0042	0.0042	0.0167	0.0556	0.1153	0.5750	0.1486	0.0486	0.0194	0.0042	0.0028	0.0028	0.0000	0.0014
